id,gsn,shardId,latency (ns),dataGenTime (ns),totalBytes,totalTime (ns)
1619,31620,0,19961137,605,1000000,81296251770
1620,31621,0,19970567,592,1000000,81296251770
1621,31622,0,19884285,632,1000000,81296251770
1622,31623,0,19596084,601,1000000,81296251770
1623,31624,0,20060933,585,1000000,81296251770
1624,31625,0,19756891,591,1000000,81296251770
1625,31626,0,10795745,585,1000000,81296251770
1626,31627,0,19901559,612,1000000,81296251770
1627,31628,0,20140075,588,1000000,81296251770
1628,31629,0,19859516,614,1000000,81296251770
1629,31630,0,19137403,588,1000000,81296251770
1630,31631,0,10709842,598,1000000,81296251770
1631,31632,0,19941214,588,1000000,81296251770
1632,31633,0,20168266,478,1000000,81296251770
1633,31634,0,19738398,582,1000000,81296251770
1634,31635,0,20524653,598,1000000,81296251770
1635,31636,0,19467716,552,1000000,81296251770
1636,31637,0,20093574,594,1000000,81296251770
1637,31638,0,20527460,609,1000000,81296251770
1638,31639,0,19477262,601,1000000,81296251770
1639,31640,0,20172742,554,1000000,81296251770
1640,31641,0,19948383,628,1000000,81296251770
1641,31642,0,20024464,574,1000000,81296251770
1642,31643,0,20156487,558,1000000,81296251770
1643,31644,0,19941425,572,1000000,81296251770
1644,31645,0,19856715,612,1000000,81296251770
1645,31646,0,20204107,598,1000000,81296251770
1646,31647,0,19950866,618,1000000,81296251770
1647,31648,0,19968048,18891,1000000,81296251770
1648,31649,0,19916419,598,1000000,81296251770
1649,31650,0,19304397,608,1000000,81296251770
1650,31651,0,20113691,571,1000000,81296251770
1651,31652,0,20833359,591,1000000,81296251770
1652,31653,0,19789560,601,1000000,81296251770
1653,31654,0,19694257,554,1000000,81296251770
1654,31655,0,20140853,594,1000000,81296251770
1655,31656,0,20420876,562,1000000,81296251770
1656,31657,0,19563371,595,1000000,81296251770
1657,31658,0,19463062,592,1000000,81296251770
1658,31659,0,20377429,585,1000000,81296251770
1659,31660,0,20488274,548,1000000,81296251770
1660,31661,0,19783311,608,1000000,81296251770
1661,31662,0,19954384,608,1000000,81296251770
1662,31663,0,20295343,531,1000000,81296251770
1663,31664,0,19907724,615,1000000,81296251770
1664,31665,0,19633818,638,1000000,81296251770
1665,31666,0,20362876,579,1000000,81296251770
1666,31667,0,19039260,598,1000000,81296251770
1667,31668,0,10711959,532,1000000,81296251770
1668,31669,0,20521713,498,1000000,81296251770
1669,31670,0,19608592,592,1000000,81296251770
1670,31671,0,20234415,595,1000000,81296251770
1671,31672,0,19234589,612,1000000,81296251770
1672,31673,0,20603120,568,1000000,81296251770
1673,31674,0,20183609,578,1000000,81296251770
1674,31675,0,19499942,615,1000000,81296251770
1675,31676,0,20527114,565,1000000,81296251770
1676,31677,0,19407590,615,1000000,81296251770
1677,31678,0,20368936,578,1000000,81296251770
1678,31679,0,19297333,575,1000000,81296251770
1679,31680,0,20477805,578,1000000,81296251770
1680,31681,0,20234505,608,1000000,81296251770
1681,31682,0,19936819,608,1000000,81296251770
1682,31683,0,19974583,551,1000000,81296251770
1683,31684,0,19906909,598,1000000,81296251770
1684,31685,0,20136586,585,1000000,81296251770
1685,31686,0,19879967,551,1000000,81296251770
1686,31687,0,20320437,582,1000000,81296251770
1687,31688,0,19653933,565,1000000,81296251770
1688,31689,0,19774732,592,1000000,81296251770
1689,31690,0,20494801,601,1000000,81296251770
1690,31691,0,19976056,568,1000000,81296251770
1691,31692,0,19539311,588,1000000,81296251770
1692,31693,0,20205477,601,1000000,81296251770
1693,31694,0,19934369,561,1000000,81296251770
1694,31695,0,20277717,598,1000000,81296251770
1695,31696,0,20161487,501,1000000,81296251770
1696,31697,0,19396860,541,1000000,81296251770
1697,31698,0,20263013,605,1000000,81296251770
1698,31699,0,20335479,598,1000000,81296251770
1699,31700,0,19486531,552,1000000,81296251770
1700,31701,0,19995477,578,1000000,81296251770
1701,31702,0,20506101,605,1000000,81296251770
1702,31703,0,19371640,558,1000000,81296251770
1703,31704,0,20469749,591,1000000,81296251770
1704,31705,0,19922645,602,1000000,81296251770
1705,31706,0,20156737,571,1000000,81296251770
1706,31707,0,19685992,595,1000000,81296251770
1707,31708,0,19943489,595,1000000,81296251770
1708,31709,0,20155330,538,1000000,81296251770
1709,31710,0,20116071,602,1000000,81296251770
1710,31711,0,20303572,635,1000000,81296251770
1711,31712,0,19432133,565,1000000,81296251770
1712,31713,0,20257589,551,1000000,81296251770
1713,31714,0,19336302,612,1000000,81296251770
1714,31715,0,20679428,492,1000000,81296251770
1715,31716,0,20029699,562,1000000,81296251770
1716,31717,0,19521687,604,1000000,81296251770
1717,31718,0,20118331,608,1000000,81296251770
1718,31719,0,20174636,532,1000000,81296251770
1719,31720,0,20542143,595,1000000,81296251770
1720,31721,0,18956909,642,1000000,81296251770
1721,31722,0,20264278,602,1000000,81296251770
1722,31723,0,19997637,598,1000000,81296251770
1723,31724,0,20350653,601,1000000,81296251770
1724,31725,0,19557142,571,1000000,81296251770
1725,31726,0,20947113,578,1000000,81296251770
1726,31727,0,19219320,625,1000000,81296251770
1727,31728,0,20033737,535,1000000,81296251770
1728,31729,0,19241506,595,1000000,81296251770
1729,31730,0,20064963,575,1000000,81296251770
1730,31731,0,10684186,578,1000000,81296251770
1731,31732,0,20279976,582,1000000,81296251770
1732,31733,0,20007389,612,1000000,81296251770
1733,31734,0,20261241,552,1000000,81296251770
1734,31735,0,19672237,478,1000000,81296251770
1735,31736,0,19619444,595,1000000,81296251770
1736,31737,0,20239661,592,1000000,81296251770
1737,31738,0,20091004,591,1000000,81296251770
1738,31739,0,20265762,615,1000000,81296251770
1739,31740,0,19511571,551,1000000,81296251770
1740,31741,0,20258909,608,1000000,81296251770
1741,31742,0,19237623,585,1000000,81296251770
1742,31743,0,10830074,581,1000000,81296251770
1743,31744,0,19904322,588,1000000,81296251770
1744,31745,0,19500788,541,1000000,81296251770
1745,31746,0,20535699,588,1000000,81296251770
1746,31747,0,19973117,602,1000000,81296251770
1747,31748,0,19824621,547,1000000,81296251770
1748,31749,0,20050272,614,1000000,81296251770
1749,31750,0,20324910,555,1000000,81296251770
1750,31751,0,19464582,595,1000000,81296251770
1751,31752,0,20608511,618,1000000,81296251770
1752,31753,0,19584911,574,1000000,81296251770
1753,31754,0,20110250,608,1000000,81296251770
1754,31755,0,20127058,595,1000000,81296251770
1755,31756,0,19940543,598,1000000,81296251770
1756,31757,0,19044367,595,1000000,81296251770
1757,31758,0,20844073,595,1000000,81296251770
1758,31759,0,19082406,605,1000000,81296251770
1759,31760,0,20094536,575,1000000,81296251770
1760,31761,0,10656259,595,1000000,81296251770
1761,31762,0,20387081,504,1000000,81296251770
1762,31763,0,19580179,588,1000000,81296251770
1763,31764,0,20069850,621,1000000,81296251770
1764,31765,0,20438171,565,1000000,81296251770
1765,31766,0,19574376,602,1000000,81296251770
1766,31767,0,20096346,498,1000000,81296251770
1767,31768,0,19799384,598,1000000,81296251770
1768,31769,0,20108660,602,1000000,81296251770
1769,31770,0,19509702,591,1000000,81296251770
1770,31771,0,20425117,568,1000000,81296251770
1771,31772,0,20360113,608,1000000,81296251770
1772,31773,0,19467391,545,1000000,81296251770
1773,31774,0,20571370,602,1000000,81296251770
1774,31775,0,19395722,544,1000000,81296251770
1775,31776,0,20549390,588,1000000,81296251770
1776,31777,0,19606052,608,1000000,81296251770
1777,31778,0,20469176,562,1000000,81296251770
1778,31779,0,19303383,608,1000000,81296251770
1779,31780,0,20580362,605,1000000,81296251770
1780,31781,0,19373781,588,1000000,81296251770
1781,31782,0,21137521,581,1000000,81296251770
1782,31783,0,19562738,612,1000000,81296251770
1783,31784,0,19633779,565,1000000,81296251770
1784,31785,0,20024922,611,1000000,81296251770
1785,31786,0,20263180,585,1000000,81296251770
1786,31787,0,19364921,612,1000000,81296251770
1787,31788,0,20695862,598,1000000,81296251770
1788,31789,0,19588319,605,1000000,81296251770
1789,31790,0,20477207,558,1000000,81296251770
1790,31791,0,19562572,628,1000000,81296251770
1791,31792,0,20293929,548,1000000,81296251770
1792,31793,0,20012157,608,1000000,81296251770
1793,31794,0,19732255,712,1000000,81296251770
1794,31795,0,19512761,572,1000000,81296251770
1795,31796,0,20700173,625,1000000,81296251770
1796,31797,0,19456470,575,1000000,81296251770
1797,31798,0,20573533,601,1000000,81296251770
1798,31799,0,19799324,618,1000000,81296251770
1799,31800,0,20168799,568,1000000,81296251770
1800,31801,0,20239008,598,1000000,81296251770
1801,31802,0,19665799,672,1000000,81296251770
1802,31803,0,19835770,548,1000000,81296251770
1803,31804,0,19818716,602,1000000,81296251770
1804,31805,0,20446244,594,1000000,81296251770
1805,31806,0,19770425,578,1000000,81296251770
1806,31807,0,20231832,594,1000000,81296251770
1807,31808,0,19847369,474,1000000,81296251770
1808,31809,0,19907321,595,1000000,81296251770
1809,31810,0,20354577,575,1000000,81296251770
1810,31811,0,19374693,591,1000000,81296251770
1811,31812,0,20075350,498,1000000,81296251770
1812,31813,0,20533442,578,1000000,81296251770
1813,31814,0,19385242,568,1000000,81296251770
1814,31815,0,20814378,491,1000000,81296251770
1815,31816,0,19614157,555,1000000,81296251770
1816,31817,0,20117332,592,1000000,81296251770
1817,31818,0,19778535,622,1000000,81296251770
1818,31819,0,20064836,688,1000000,81296251770
1819,31820,0,19467060,638,1000000,81296251770
1820,31821,0,20420417,651,1000000,81296251770
1821,31822,0,20008011,601,1000000,81296251770
1822,31823,0,19936321,659,1000000,81296251770
1823,31824,0,20300252,461,1000000,81296251770
1824,31825,0,19651850,631,1000000,81296251770
1825,31826,0,19996939,604,1000000,81296251770
1826,31827,0,19784379,631,1000000,81296251770
1827,31828,0,19878129,488,1000000,81296251770
1828,31829,0,20889018,645,1000000,81296251770
1829,31830,0,19736121,601,1000000,81296251770
1830,31831,0,19629757,588,1000000,81296251770
1831,31832,0,20909906,691,1000000,81296251770
1832,31833,0,19280169,588,1000000,81296251770
1833,31834,0,20475273,602,1000000,81296251770
1834,31835,0,18834744,681,1000000,81296251770
1835,31836,0,20931343,591,1000000,81296251770
1836,31837,0,19569354,581,1000000,81296251770
1837,31838,0,20244617,661,1000000,81296251770
1838,31839,0,19895697,574,1000000,81296251770
1839,31840,0,20393173,601,1000000,81296251770
1840,31841,0,19999224,598,1000000,81296251770
1841,31842,0,19608118,668,1000000,81296251770
1842,31843,0,19955310,605,1000000,81296251770
1843,31844,0,20325851,632,1000000,81296251770
1844,31845,0,19646186,688,1000000,81296251770
1845,31846,0,20188298,595,1000000,81296251770
1846,31847,0,19738147,631,1000000,81296251770
1847,31848,0,20335619,634,1000000,81296251770
1848,31849,0,20158502,661,1000000,81296251770
1849,31850,0,19382488,581,1000000,81296251770
1850,31851,0,20530164,614,1000000,81296251770
1851,31852,0,19569538,628,1000000,81296251770
1852,31853,0,20596128,611,1000000,81296251770
1853,31854,0,19474450,668,1000000,81296251770
1854,31855,0,20343673,588,1000000,81296251770
1855,31856,0,19756269,662,1000000,81296251770
1856,31857,0,20027476,608,1000000,81296251770
1857,31858,0,19687163,628,1000000,81296251770
1858,31859,0,20278422,588,1000000,81296251770
1859,31860,0,20200603,669,1000000,81296251770
1860,31861,0,20222670,608,1000000,81296251770
1861,31862,0,19596494,635,1000000,81296251770
1862,31863,0,19931330,588,1000000,81296251770
1863,31864,0,20042537,635,1000000,81296251770
1864,31865,0,20559191,615,1000000,81296251770
1865,31866,0,19699349,625,1000000,81296251770
1866,31867,0,19438624,618,1000000,81296251770
1867,31868,0,20303075,628,1000000,81296251770
1868,31869,0,20087993,608,1000000,81296251770
1869,31870,0,19199584,589,1000000,81296251770
1870,31871,0,20428964,608,1000000,81296251770
1871,31872,0,20284295,628,1000000,81296251770
1872,31873,0,19835342,581,1000000,81296251770
1873,31874,0,20088972,628,1000000,81296251770
1874,31875,0,19909182,608,1000000,81296251770
1875,31876,0,20448022,658,1000000,81296251770
1876,31877,0,19200727,595,1000000,81296251770
1877,31878,0,20109536,601,1000000,81296251770
1878,31879,0,20389501,654,1000000,81296251770
1879,31880,0,20033489,591,1000000,81296251770
1880,31881,0,20312967,495,1000000,81296251770
1881,31882,0,19468054,658,1000000,81296251770
1882,31883,0,20632590,591,1000000,81296251770
1883,31884,0,19610233,578,1000000,81296251770
1884,31885,0,20167353,658,1000000,81296251770
1885,31886,0,20125445,585,1000000,81296251770
1886,31887,0,19417382,628,1000000,81296251770
1887,31888,0,20428145,571,1000000,81296251770
1888,31889,0,19789972,679,1000000,81296251770
1889,31890,0,20309859,584,1000000,81296251770
1890,31891,0,19790226,665,1000000,81296251770
1891,31892,0,19957565,588,1000000,81296251770
1892,31893,0,19976957,628,1000000,81296251770
1893,31894,0,20135811,588,1000000,81296251770
1894,31895,0,19360918,645,1000000,81296251770
1895,31896,0,20421069,598,1000000,81296251770
1896,31897,0,20442829,661,1000000,81296251770
1897,31898,0,19463209,671,1000000,81296251770
1898,31899,0,20346889,581,1000000,81296251770
1899,31900,0,19787649,585,1000000,81296251770
1900,31901,0,19974871,661,1000000,81296251770
1901,31902,0,20117682,494,1000000,81296251770
1902,31903,0,20149343,651,1000000,81296251770
1903,31904,0,19775491,635,1000000,81296251770
1904,31905,0,20150827,585,1000000,81296251770
1905,31906,0,19602423,598,1000000,81296251770
1906,31907,0,20179099,635,1000000,81296251770
1907,31908,0,20024935,591,1000000,81296251770
1908,31909,0,19998712,672,1000000,81296251770
1909,31910,0,20326706,608,1000000,81296251770
1910,31911,0,19678266,638,1000000,81296251770
1911,31912,0,20332854,608,1000000,81296251770
1912,31913,0,19325742,594,1000000,81296251770
1913,31914,0,20232672,628,1000000,81296251770
1914,31915,0,20458613,598,1000000,81296251770
1915,31916,0,19425738,634,1000000,81296251770
1916,31917,0,20601960,491,1000000,81296251770
1917,31918,0,19492895,655,1000000,81296251770
1918,31919,0,20027381,498,1000000,81296251770
1919,31920,0,20352941,605,1000000,81296251770
1920,31921,0,19223499,601,1000000,81296251770
1921,31922,0,21231090,662,1000000,81296251770
1922,31923,0,19370539,608,1000000,81296251770
1923,31924,0,19897103,592,1000000,81296251770
1924,31925,0,19981640,692,1000000,81296251770
1925,31926,0,20232818,498,1000000,81296251770
1926,31927,0,19508334,635,1000000,81296251770
1927,31928,0,19820299,688,1000000,81296251770
1928,31929,0,20715291,591,1000000,81296251770
1929,31930,0,19695546,678,1000000,81296251770
1930,31931,0,20132654,588,1000000,81296251770
1931,31932,0,20073032,672,1000000,81296251770
1932,31933,0,19877759,608,1000000,81296251770
1933,31934,0,20000822,612,1000000,81296251770
1934,31935,0,19975715,632,1000000,81296251770
1935,31936,0,20136996,618,1000000,81296251770
1936,31937,0,19523721,662,1000000,81296251770
1937,31938,0,20713043,604,1000000,81296251770
1938,31939,0,19446447,628,1000000,81296251770
1939,31940,0,20470725,615,1000000,81296251770
1940,31941,0,19678577,592,1000000,81296251770
1941,31942,0,20194923,655,1000000,81296251770
1942,31943,0,19810803,508,1000000,81296251770
1943,31944,0,19929790,632,1000000,81296251770
1944,31945,0,20269606,611,1000000,81296251770
1945,31946,0,20083079,608,1000000,81296251770
1946,31947,0,19726143,642,1000000,81296251770
1947,31948,0,20120756,508,1000000,81296251770
1948,31949,0,19743212,625,1000000,81296251770
1949,31950,0,19998060,651,1000000,81296251770
1950,31951,0,20291518,604,1000000,81296251770
1951,31952,0,19491069,655,1000000,81296251770
1952,31953,0,20740278,654,1000000,81296251770
1953,31954,0,19256231,665,1000000,81296251770
1954,31955,0,20309434,632,1000000,81296251770
1955,31956,0,20308418,662,1000000,81296251770
1956,31957,0,19402299,495,1000000,81296251770
1957,31958,0,19659357,615,1000000,81296251770
1958,31959,0,10908739,608,1000000,81296251770
1959,31960,0,19686485,631,1000000,81296251770
1960,31961,0,20038699,625,1000000,81296251770
1961,31962,0,20206613,668,1000000,81296251770
1962,31963,0,19986238,635,1000000,81296251770
1963,31964,0,19871966,595,1000000,81296251770
1964,31965,0,20179521,699,1000000,81296251770
1965,31966,0,20180653,592,1000000,81296251770
1966,31967,0,19728658,588,1000000,81296251770
1967,31968,0,20022543,658,1000000,81296251770
1968,31969,0,20031480,501,1000000,81296251770
1969,31970,0,19987121,605,1000000,81296251770
1970,31971,0,19354076,655,1000000,81296251770
1971,31972,0,20955290,495,1000000,81296251770
1972,31973,0,18808523,631,1000000,81296251770
1973,31974,0,10693678,582,1000000,81296251770
1974,31975,0,20330918,661,1000000,81296251770
1975,31976,0,19513445,595,1000000,81296251770
1976,31977,0,20501904,629,1000000,81296251770
1977,31978,0,19729490,631,1000000,81296251770
1978,31979,0,19318688,491,1000000,81296251770
1979,31980,0,20722349,642,1000000,81296251770
1980,31981,0,19632506,604,1000000,81296251770
1981,31982,0,20417065,604,1000000,81296251770
1982,31983,0,19650990,628,1000000,81296251770
1983,31984,0,20625199,612,1000000,81296251770
1984,31985,0,19398525,688,1000000,81296251770
1985,31986,0,20002628,608,1000000,81296251770
1986,31987,0,20346587,602,1000000,81296251770
1987,31988,0,19599070,602,1000000,81296251770
1988,31989,0,20174756,658,1000000,81296251770
1989,31990,0,20016166,618,1000000,81296251770
1990,31991,0,20354005,658,1000000,81296251770
1991,31992,0,19707175,595,1000000,81296251770
